 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
13,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,14489.142,65.211,640.734,448.993,0.903,1.120,0.893,1.240,0,1,185640,78.860,130.967,1557.557,1682.558,-136.210,-0.449,0.264,-1.244,-1.628,-57.324,16677497269.019,0.017,2.607E-6,2.959E-8,2.814E-7,2.432E-15,3.656E-10,2.556E-14,4.933,4.799,0.134,38.917
14,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,4864.212,649.833,648.317,222.186,1.000,1.044,0.957,1.447,0,1,84405,648.963,125.700,510.854,614.144,55.360,-0.010,0.264,-1.533,-1.527,66.506,1935198612.205,0.013,3.218E-6,7.614E-8,8.880E-8,-1.931E-15,5.075E-11,7.042E-15,4.599,4.403,0.195,36.733
15,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,6292.427,411.738,592.963,258.063,1.000,1.188,0.842,1.433,0,1,102000,409.224,183.106,856.757,574.029,-104.666,0.099,-0.198,-1.520,-1.424,-18.258,12623059533.329,0.014,1.189E-5,2.597E-7,6.800E-8,-8.679E-15,-1.659E-10,-2.518E-15,4.807,4.445,0.362,45.801
16,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,8003.526,591.447,580.831,300.893,1.000,1.034,0.967,1.505,0,1,134130,589.455,196.679,1051.929,805.665,159.147,0.137,-0.344,-1.503,-1.321,26.135,21723260184.490,0.014,9.002E-6,1.512E-7,7.822E-8,-3.740E-15,-1.011E-10,-7.638E-15,4.755,4.437,0.318,43.832
17,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,22672.057,704.428,536.852,515.111,1.000,1.140,0.877,1.365,0,1,218790,688.418,231.833,1987.752,3068.319,350.234,0.264,0.119,-1.398,-1.539,73.524,362815154740.863,0.023,3.464E-5,8.714E-7,3.191E-7,-1.660E-13,-1.203E-9,-2.776E-14,5.538,5.162,0.376,50.926
18,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,9944.611,476.190,567.941,370.806,0.909,1.957,0.511,1.278,0,1,131580,473.219,206.283,2430.769,693.564,-27.536,0.273,0.062,-1.510,-1.640,-0.908,397492237877.940,0.024,1.745E-4,8.070E-7,8.912E-7,6.945E-13,8.648E-9,2.981E-13,5.888,4.982,0.905,59.182
19,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,10142.399,38.672,527.753,381.619,0.875,1.837,0.544,1.187,0,1,117810,54.720,248.685,391.626,2612.841,-289.653,-0.987,0.054,-0.141,-1.653,-82.691,620787092701.340,0.026,3.797E-4,2.077E-6,6.722E-7,5.481E-13,-1.276E-9,-5.748E-13,6.172,4.720,1.451,57.968
20,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,7534.354,231.271,555.050,273.291,1.000,1.212,0.825,1.661,0,1,164475,235.642,222.442,948.068,591.883,37.349,-0.235,-0.291,-1.501,-1.300,5.922,21784292356.329,0.009,4.896E-6,2.055E-9,2.956E-8,2.304E-16,3.469E-11,-4.034E-18,4.213,3.866,0.348,38.834
21,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,26025.259,130.422,498.180,593.665,0.928,1.337,0.748,1.208,0,1,290190,126.137,273.823,2567.888,4431.933,168.041,0.170,0.009,-1.629,-1.657,84.890,1.041E12,0.024,4.260E-5,1.179E-7,8.027E-8,-3.131E-15,-5.174E-10,-7.155E-15,5.618,5.217,0.400,42.762
22,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,9562.834,597.513,531.544,326.630,1.000,1.048,0.955,1.650,0,1,175695,600.320,244.911,1080.465,954.420,63.246,-0.189,0.091,-1.498,-1.387,22.551,5602494026.588,0.012,1.033E-6,6.220E-8,3.413E-8,-1.093E-15,2.595E-11,1.131E-15,4.335,4.208,0.127,52.679
23,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,20468.788,328.329,501.971,498.321,1.000,1.124,0.890,1.334,0,1,258825,322.680,271.253,2200.941,2635.184,129.708,0.095,0.012,-1.728,-1.494,74.573,66224101200.777,0.019,3.819E-6,3.685E-7,3.803E-8,-2.876E-15,2.459E-11,3.464E-15,5.047,4.896,0.151,45.879
24,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,19042.872,422.354,459.509,467.901,1.000,1.739,0.575,1.421,0,1,253215,423.864,310.757,1380.928,3551.867,-2.694,-0.201,0.128,-1.586,-1.462,-89.929,1.193E12,0.019,7.351E-5,1.914E-7,1.033E-7,2.487E-15,-7.962E-11,-1.431E-14,5.490,4.809,0.681,56.491
25,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,15305.593,235.820,454.201,476.785,0.846,2.200,0.455,1.380,0,1,248880,238.872,312.390,906.292,3607.209,285.780,-0.139,0.154,-1.642,-1.482,84.026,1.897E12,0.018,1.230E-4,2.636E-7,7.160E-8,9.699E-15,6.969E-10,1.640E-15,5.549,4.523,1.027,61.983
26,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,10241.293,505.763,489.081,355.273,1.000,1.197,0.836,1.252,0,1,167280,502.612,287.230,1517.998,1222.488,120.697,0.193,-0.072,-1.595,-1.661,19.622,24355505113.803,0.016,5.203E-6,4.400E-9,4.490E-8,9.684E-17,4.568E-11,6.235E-16,4.902,4.700,0.202,29.283
27,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,10464.380,674.856,455.717,326.845,1.000,1.077,0.929,1.635,0,1,160395,673.502,320.221,1200.097,932.335,268.497,0.011,-0.129,-1.392,-1.347,31.749,57751654197.610,0.013,1.400E-5,1.613E-8,3.206E-9,3.603E-18,-1.149E-11,-2.277E-17,4.771,4.353,0.417,56.923
28,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,4967.706,589.930,453.443,232.694,1.000,1.350,0.741,1.357,0,1,93840,589.102,322.407,875.849,426.285,32.496,0.031,-0.108,-1.727,-1.514,4.113,19362186420.778,0.014,2.343E-5,4.513E-8,1.311E-8,-3.045E-16,-6.193E-11,9.468E-17,4.906,4.381,0.525,37.064
29,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,6936.389,45.496,426.145,297.214,0.987,1.115,0.897,1.217,0,1,88740,61.860,347.403,439.060,974.540,144.962,-0.572,0.196,-0.671,-1.713,75.784,32904295292.277,0.016,4.709E-5,3.231E-7,2.834E-7,-3.271E-15,-1.599E-9,-8.569E-14,5.190,4.526,0.665,37.134
30,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,7920.731,743.858,397.331,359.804,0.769,2.049,0.488,1.134,0,1,100470,731.041,376.057,345.899,2062.967,-137.145,1.007,0.102,-0.462,-1.488,-85.462,303776799248.981,0.024,2.995E-4,2.883E-6,7.538E-7,-8.155E-13,-1.153E-8,7.549E-13,6.048,4.733,1.315,62.545
31,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,12281.273,337.428,403.397,394.182,0.993,1.483,0.674,1.355,0,1,154785,329.156,365.190,2112.588,924.852,72.010,0.124,0.466,-1.538,-1.284,3.457,221568213654.458,0.020,5.975E-5,1.270E-6,4.218E-7,-3.010E-13,-2.833E-9,-6.856E-14,5.454,4.853,0.601,45.184
32,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,41832.222,513.345,348.044,682.118,1.000,1.093,0.915,1.420,0,1,384285,518.685,423.579,4920.921,4608.423,-190.726,-0.080,0.079,-1.562,-1.502,-25.337,93443136697.216,0.025,1.647E-6,3.013E-7,7.644E-8,-1.077E-14,-4.307E-11,-4.317E-15,5.385,5.310,0.075,20.872
33,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,18180.423,645.284,375.341,457.267,1.000,1.094,0.914,1.355,0,1,224145,644.745,401.938,2336.738,2112.799,273.838,0.058,0.030,-1.537,-1.663,33.880,78472600874.325,0.020,6.968E-6,1.481E-8,1.260E-8,-1.478E-16,1.693E-11,-8.805E-17,5.171,4.978,0.193,34.674
34,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,20965.558,166.818,365.484,455.312,1.000,1.233,0.811,1.611,0,1,247860,161.721,406.038,2670.819,1748.848,263.390,0.089,0.128,-1.431,-1.457,14.871,279468875150.387,0.018,1.835E-5,2.929E-7,3.871E-9,-3.657E-17,-1.250E-11,1.251E-16,5.147,4.794,0.354,35.184
35,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,32635.067,84.926,293.449,644.428,0.988,1.173,0.853,1.282,0,1,248115,102.999,488.724,2062.726,5098.921,791.748,-0.478,-0.151,-0.911,-1.518,76.228,2.909E12,0.029,1.905E-4,8.844E-6,2.525E-6,-4.940E-12,-1.119E-8,1.086E-11,6.095,5.344,0.751,38.961
36,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,17138.585,238.854,289.657,434.106,1.000,1.136,0.880,1.497,0,1,210630,235.383,482.963,1601.762,1978.504,-428.738,0.339,0.153,-1.371,-1.322,-56.859,184764768027.322,0.017,1.977E-5,3.925E-8,8.332E-8,-3.136E-15,-3.667E-10,-3.588E-15,5.103,4.716,0.386,46.521
37,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,24597.043,360.176,288.899,553.069,1.000,1.237,0.809,1.271,0,1,257295,357.884,482.845,3479.883,2751.613,6.524,0.109,0.123,-1.633,-1.555,0.513,136507177453.907,0.024,8.014E-6,2.879E-7,1.046E-7,-1.790E-14,-2.344E-10,-2.976E-15,5.438,5.268,0.169,38.346
38,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,9052.264,738.550,269.942,399.145,0.714,1.708,0.585,1.084,0,1,116535,723.533,523.224,335.156,1654.846,422.197,1.111,-0.730,0.328,-0.846,73.694,286044772132.397,0.017,1.807E-4,2.871E-6,1.233E-6,2.079E-12,1.303E-8,-1.030E-12,5.612,4.076,1.535,55.611
39,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,12173.179,671.065,260.085,378.865,1.000,1.179,0.848,1.311,0,1,176460,671.330,514.796,1296.857,1813.186,252.341,-0.043,-0.052,-1.631,-1.563,67.827,91988530372.179,0.018,1.674E-5,4.616E-8,3.934E-10,1.028E-18,-4.349E-13,-1.324E-18,5.121,4.780,0.341,44.024
40,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,4539.931,185.775,262.360,226.781,1.000,1.119,0.894,1.476,0,1,90525,185.984,514.260,510.973,493.654,58.329,-0.034,0.091,-1.405,-1.553,40.778,1259107143.556,0.011,1.697E-6,9.477E-8,2.190E-8,9.536E-16,-2.802E-11,-2.931E-16,4.312,4.142,0.170,38.817
41,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,28587.307,613.436,191.083,585.060,1.000,1.027,0.973,1.430,0,1,290955,604.881,585.331,3077.868,2687.168,466.225,0.087,-0.049,-1.461,-1.312,33.633,297387962358.273,0.020,1.207E-5,3.810E-7,8.300E-9,-4.659E-17,2.851E-11,4.644E-16,5.222,4.966,0.256,37.622
42,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,12295.072,483.015,204.732,371.973,1.000,1.227,0.815,1.338,0,1,188445,486.444,571.464,1657.074,1382.146,-107.096,-0.120,-0.149,-1.516,-1.704,-18.961,22889227434.977,0.016,3.420E-6,7.529E-8,2.983E-8,-1.373E-15,-5.499E-11,3.378E-16,4.848,4.682,0.166,43.533
43,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,10241.293,179.709,185.775,348.534,1.000,1.197,0.836,1.238,0,1,143055,181.477,588.545,1596.374,1122.490,-67.231,0.076,-0.046,-1.658,-1.549,-7.921,34711856613.323,0.019,1.186E-5,1.119E-7,4.629E-8,3.153E-15,5.394E-11,1.076E-15,5.169,4.904,0.264,34.715
44,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,39990.031,339.703,128.905,687.081,1.000,1.095,0.913,1.326,0,1,349350,339.916,637.625,4933.358,4543.288,-150.790,0.033,0.039,-1.455,-1.539,-18.855,84928807023.009,0.027,1.992E-6,8.982E-7,4.819E-8,-4.174E-15,-6.702E-11,-9.116E-15,5.515,5.440,0.075,28.605
45,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,31013.663,704.428,109.948,654.200,0.911,1.559,0.641,1.225,0,1,200940,678.563,620.790,1357.852,4501.957,-1724.873,0.770,0.929,-0.263,-0.500,-66.173,4.378E12,0.029,5.396E-4,2.122E-5,8.873E-6,1.169E-10,1.733E-7,3.396E-11,6.391,4.820,1.571,52.509
46,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,29976.425,75.827,100.849,695.712,0.778,1.357,0.737,1.037,0,1,155805,114.317,645.373,1852.058,4004.164,1569.705,-1.460,0.335,0.621,-1.362,62.216,2.257E12,0.038,5.968E-4,3.168E-5,4.360E-6,1.067E-11,-6.165E-8,5.012E-11,6.635,5.516,1.118,47.060
47,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,47653.178,501.213,84.926,818.327,0.894,1.652,0.605,1.347,0,1,294525,504.098,667.316,8653.497,1994.991,-607.051,0.104,0.581,-1.384,-0.564,-5.167,1.349E13,0.036,5.281E-4,2.511E-5,4.029E-6,-4.007E-11,-9.247E-8,6.079E-12,6.566,5.483,1.083,52.144
48,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,25086.914,209.281,76.585,559.350,1.000,1.069,0.935,1.253,0,1,216495,201.480,682.086,3432.341,2270.067,249.104,0.201,0.496,-1.596,-1.157,11.601,346195570884.568,0.026,3.412E-5,2.505E-6,1.654E-6,-2.550E-12,-4.847E-9,-2.198E-12,5.688,5.363,0.325,35.086
49,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - Proximal B_ProjMax001-watershed-lines.tif,4806.715,323.779,28.814,248.317,0.980,1.447,0.691,1.474,0,1,80580,321.130,739.956,797.585,140.229,110.225,0.196,0.020,-1.453,-0.652,9.270,38736064588.141,0.012,7.403E-5,4.777E-7,6.392E-8,-2.045E-15,3.617E-12,-1.098E-14,5.019,3.650,1.369,55.795
